1613416416623,POST,96,200
1613416416719,POST,31,200
1613416416750,POST,30,200
1613416416780,POST,31,200
1613416416811,POST,30,200
1613416416841,POST,29,200
1613416416870,POST,30,200
1613416416900,POST,32,200
1613416416932,POST,38,200
1613416416970,POST,51,200
1613416417021,POST,50,200
1613416417071,POST,51,200
1613416417122,POST,46,200
1613416417168,POST,52,200
1613416417220,POST,46,200
1613416417266,POST,48,200
1613416417314,POST,46,200
1613416417360,POST,50,200
1613416417410,POST,46,200
1613416417456,POST,49,200
1613416417505,POST,45,200
1613416417550,POST,54,200
1613416417604,POST,46,200
1613416417650,POST,54,200
1613416417704,POST,49,200
1613416417753,POST,43,200
1613416417796,POST,50,200
1613416417846,POST,47,200
1613416417893,POST,69,200
1613416417962,POST,45,200
1613416418007,POST,49,200
1613416418056,POST,47,200
1613416418103,POST,47,200
1613416418150,POST,51,200
1613416418201,POST,45,200
1613416418246,POST,47,200
1613416418293,POST,49,200
1613416418342,POST,43,200
1613416418385,POST,48,200
1613416418433,POST,48,200
1613416418481,POST,48,200
1613416418529,POST,46,200
1613416418575,POST,50,200
1613416418625,POST,50,200
1613416418675,POST,48,200
1613416418723,POST,54,200
1613416418777,POST,41,200
1613416418818,POST,40,200
1613416418858,POST,46,200
1613416418904,POST,47,200
1613416418951,POST,48,200
1613416418999,POST,46,200
1613416419045,POST,47,200
1613416419092,POST,51,200
1613416419143,POST,62,200
1613416419205,POST,42,200
1613416419247,POST,48,200
1613416419295,POST,46,200
1613416419341,POST,46,200
1613416419387,POST,47,200
1613416419434,POST,50,200
1613416419484,POST,52,200
1613416419536,POST,48,200
1613416419584,POST,48,200
1613416419632,POST,46,200
1613416419678,POST,48,200
1613416419726,POST,57,200
1613416419783,POST,50,200
1613416419833,POST,37,200
1613416419870,POST,48,200
1613416419918,POST,47,200
1613416419965,POST,49,200
1613416420014,POST,48,200
1613416420062,POST,50,200
1613416420112,POST,52,200
1613416420164,POST,47,200
1613416420211,POST,49,200
1613416420260,POST,48,200
1613416420308,POST,50,200
1613416420358,POST,50,200
1613416420408,POST,44,200
1613416420452,POST,47,200
1613416420499,POST,46,200
1613416420545,POST,49,200
1613416420594,POST,53,200
1613416420647,POST,45,200
1613416420692,POST,50,200
1613416420742,POST,47,200
1613416420789,POST,50,200
1613416420839,POST,47,200
1613416420886,POST,46,200
1613416420932,POST,57,200
1613416420989,POST,48,200
1613416421037,POST,49,200
1613416421086,POST,49,200
1613416421135,POST,47,200
1613416421182,POST,50,200
1613416421232,POST,44,200
1613416421276,POST,50,200
1613416421326,POST,51,200
1613416421377,POST,70,200
1613416421447,POST,48,200
1613416421495,POST,43,200
1613416421538,POST,48,200
1613416421586,POST,47,200
1613416421633,POST,46,200
1613416421679,POST,50,200
1613416421729,POST,48,200
1613416421777,POST,42,200
1613416421819,POST,47,200
1613416421866,POST,48,200
1613416421914,POST,50,200
1613416421964,POST,43,200
1613416422007,POST,49,200
1613416422056,POST,45,200
1613416422101,POST,50,200
1613416422151,POST,48,200
1613416422199,POST,48,200
1613416422247,POST,44,200
1613416422291,POST,46,200
1613416422337,POST,47,200
1613416422384,POST,44,200
1613416422428,POST,52,200
1613416422480,POST,45,200
1613416422525,POST,48,200
1613416422573,POST,46,200
1613416422619,POST,48,200
1613416422667,POST,52,200
1613416422719,POST,43,200
1613416422762,POST,48,200
1613416422810,POST,53,200
1613416422863,POST,48,200
1613416422911,POST,48,200
1613416422959,POST,46,200
1613416423005,POST,49,200
1613416423054,POST,48,200
1613416423102,POST,45,200
1613416423147,POST,48,200
1613416423195,POST,46,200
1613416423241,POST,47,200
1613416423288,POST,50,200
1613416423338,POST,49,200
1613416423387,POST,46,200
1613416423433,POST,46,200
1613416423479,POST,46,200
1613416423525,POST,46,200
1613416423571,POST,48,200
1613416423619,POST,46,200
1613416423665,POST,48,200
1613416423713,POST,46,200
1613416423759,POST,46,200
1613416423805,POST,50,200
1613416423855,POST,46,200
1613416423901,POST,47,200
1613416423948,POST,46,200
1613416423994,POST,45,200
1613416424039,POST,48,200
1613416424087,POST,47,200
1613416424134,POST,48,200
1613416424182,POST,47,200
1613416424229,POST,44,200
1613416424273,POST,46,200
1613416424319,POST,49,200
1613416424368,POST,41,200
1613416424409,POST,51,200
1613416424460,POST,49,200
1613416424509,POST,46,200
1613416424555,POST,47,200
1613416424602,POST,45,200
1613416424647,POST,52,200
1613416424699,POST,44,200
1613416424743,POST,49,200
