1613415034958,POST,143,200
1613415035101,POST,24,200
1613415035125,POST,31,200
1613415035156,POST,37,200
1613415035193,POST,24,200
1613415035217,POST,27,200
1613415035244,POST,27,200
1613415035271,POST,28,200
1613415035299,POST,33,200
1613415035332,POST,29,200
1613415035361,POST,37,200
1613415035398,POST,29,200
1613415035427,POST,28,200
1613415035455,POST,33,200
1613415035488,POST,29,200
1613415035517,POST,28,200
1613415035545,POST,33,200
1613415035578,POST,26,200
1613415035604,POST,26,200
1613415035630,POST,25,200
1613415035655,POST,32,200
1613415035687,POST,34,200
1613415035721,POST,25,200
1613415035746,POST,29,200
1613415035775,POST,26,200
1613415035801,POST,28,200
1613415035829,POST,29,200
1613415035858,POST,23,200
1613415035881,POST,27,200
1613415035908,POST,32,200
1613415035940,POST,29,200
1613415035969,POST,29,200
1613415035998,POST,29,200
1613415036027,POST,28,200
1613415036055,POST,33,200
1613415036088,POST,27,200
1613415036115,POST,28,200
1613415036143,POST,32,200
1613415036175,POST,26,200
1613415036201,POST,28,200
1613415036229,POST,30,200
1613415036259,POST,28,200
1613415036287,POST,26,200
1613415036313,POST,29,200
1613415036342,POST,29,200
1613415036371,POST,30,200
1613415036401,POST,27,200
1613415036428,POST,27,200
1613415036455,POST,26,200
1613415036481,POST,26,200
1613415036507,POST,29,200
1613415036536,POST,28,200
1613415036564,POST,33,200
1613415036597,POST,31,200
1613415036628,POST,28,200
1613415036656,POST,27,200
1613415036683,POST,36,200
1613415036719,POST,28,200
1613415036747,POST,25,200
1613415036772,POST,27,200
1613415036799,POST,27,200
1613415036826,POST,28,200
1613415036854,POST,26,200
1613415036880,POST,25,200
1613415036905,POST,30,200
1613415036935,POST,26,200
1613415036961,POST,27,200
1613415036988,POST,27,200
1613415037015,POST,27,200
1613415037042,POST,29,200
1613415037071,POST,28,200
1613415037099,POST,34,200
1613415037133,POST,24,200
1613415037157,POST,27,200
1613415037184,POST,31,200
1613415037215,POST,28,200
1613415037243,POST,30,200
1613415037273,POST,25,200
1613415037298,POST,30,200
1613415037328,POST,26,200
1613415037354,POST,26,200
1613415037380,POST,27,200
1613415037407,POST,24,200
1613415037431,POST,27,200
1613415037458,POST,26,200
1613415037484,POST,31,200
1613415037515,POST,26,200
1613415037541,POST,26,200
1613415037567,POST,26,200
1613415037593,POST,27,200
1613415037620,POST,25,200
1613415037645,POST,26,200
1613415037671,POST,29,200
1613415037700,POST,23,200
1613415037723,POST,28,200
1613415037751,POST,28,200
1613415037779,POST,27,200
1613415037806,POST,26,200
1613415037832,POST,29,200
1613415037861,POST,29,200
1613415037890,POST,58,200
1613415037948,POST,27,200
1613415037975,POST,29,200
1613415038004,POST,83,200
1613415038087,POST,176,200
1613415038263,POST,129,200
1613415038392,POST,114,200
1613415038506,POST,38,200
1613415038544,POST,25,200
1613415038569,POST,28,200
1613415038597,POST,26,200
1613415038623,POST,26,200
1613415038649,POST,26,200
1613415038675,POST,28,200
1613415038703,POST,23,200
1613415038726,POST,26,200
1613415038752,POST,31,200
1613415038783,POST,31,200
1613415038814,POST,31,200
1613415038845,POST,26,200
1613415038871,POST,25,200
1613415038896,POST,26,200
1613415038922,POST,24,200
1613415038946,POST,24,200
1613415038971,POST,25,200
1613415038996,POST,28,200
1613415039024,POST,31,200
1613415039055,POST,29,200
1613415039084,POST,49,200
1613415039133,POST,26,200
1613415039159,POST,29,200
1613415039188,POST,27,200
1613415039215,POST,25,200
1613415039240,POST,26,200
1613415039266,POST,30,200
1613415039296,POST,32,200
1613415039328,POST,26,200
1613415039354,POST,26,200
1613415039380,POST,28,200
1613415039408,POST,24,200
1613415039432,POST,26,200
1613415039458,POST,22,200
1613415039480,POST,27,200
1613415039507,POST,25,200
1613415039532,POST,26,200
1613415039558,POST,29,200
1613415039587,POST,25,200
1613415039612,POST,26,200
1613415039638,POST,26,200
1613415039664,POST,26,200
1613415039690,POST,29,200
1613415039719,POST,25,200
1613415039744,POST,28,200
1613415039772,POST,26,200
1613415039799,POST,36,200
1613415039835,POST,29,200
1613415039864,POST,28,200
1613415039892,POST,26,200
1613415039918,POST,28,200
1613415039946,POST,26,200
1613415039972,POST,27,200
1613415039999,POST,26,200
1613415040025,POST,26,200
1613415040051,POST,28,200
1613415040079,POST,25,200
1613415040104,POST,29,200
1613415040133,POST,24,200
1613415040157,POST,24,200
1613415040181,POST,32,200
1613415040213,POST,24,200
1613415040237,POST,42,200
1613415040279,POST,27,200
1613415040306,POST,26,200
1613415040332,POST,43,200
1613415040375,POST,32,200
1613415040407,POST,25,200
1613415040432,POST,37,200
1613415040469,POST,30,200
1613415040499,POST,25,200
1613415040524,POST,24,200
1613415040548,POST,30,200
1613415040578,POST,28,200
1613415040606,POST,27,200
1613415040633,POST,25,200
1613415040658,POST,27,200
1613415040685,POST,23,200
1613415040708,POST,30,200
1613415040738,POST,30,200
